id,title,theme,genre,scene_type,location,time,emotion,emotion_intensity,characters,summary,blocking_count,lighting_cue_count,sound_cue_count
natok_067,অনলাইন প্রতারণা - ছোট নাটক 067,অনলাইন প্রতারণা,family_drama,decision,বাসস্ট্যান্ড,সকাল,দুঃখ,0.64,সুমাইয়া | নীরা,বাসস্ট্যান্ড-এ অনলাইন প্রতারণা নিয়ে সুমাইয়া ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_068,নারীর শিক্ষা - ছোট নাটক 068,নারীর শিক্ষা,student_life,reconciliation,বিশ্ববিদ্যালয়ের করিডর,রাত,উদ্বেগ,0.71,আরিফ | মিতা,বিশ্ববিদ্যালয়ের করিডর-এ নারীর শিক্ষা নিয়ে আরিফ ও মিতা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_069,সততার মূল্য - ছোট নাটক 069,সততার মূল্য,awareness,confrontation,বিশ্ববিদ্যালয়ের করিডর,সকাল,দুঃখ,0.68,তানভীর | সুমাইয়া,বিশ্ববিদ্যালয়ের করিডর-এ সততার মূল্য নিয়ে তানভীর ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_070,পরিবেশ দূষণ - ছোট নাটক 070,পরিবেশ দূষণ,emotional_drama,revelation,পার্ক,সকাল,রাগ,0.9,আফসানা | সামি,পার্ক-এ পরিবেশ দূষণ নিয়ে আফসানা ও সামি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_071,দারিদ্র্য ও শিক্ষা - ছোট নাটক 071,দারিদ্র্য ও শিক্ষা,social_drama,decision,গ্রামের উঠান,সন্ধ্যা,দ্বিধা,0.6,তিথি | আরিফ,গ্রামের উঠান-এ দারিদ্র্য ও শিক্ষা নিয়ে তিথি ও আরিফ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_072,বিশ্বাস ভঙ্গ - ছোট নাটক 072,বিশ্বাস ভঙ্গ,family_drama,decision,চায়ের দোকান,রাত,দুঃখ,0.83,নাঈম | জয়া,চায়ের দোকান-এ বিশ্বাস ভঙ্গ নিয়ে নাঈম ও জয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_073,পুরোনো চিঠি - ছোট নাটক 073,পুরোনো চিঠি,student_life,decision,বিশ্ববিদ্যালয়ের করিডর,রাত,উদ্বেগ,0.75,রাহাত | তিথি,বিশ্ববিদ্যালয়ের করিডর-এ পুরোনো চিঠি নিয়ে রাহাত ও তিথি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_074,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 074,স্বপ্ন বনাম বাস্তবতা,awareness,confrontation,বসার ঘর,সকাল,দুঃখ,0.6,আফসানা | সোহান,বসার ঘর-এ স্বপ্ন বনাম বাস্তবতা নিয়ে আফসানা ও সোহান-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_075,বেকারত্ব - ছোট নাটক 075,বেকারত্ব,emotional_drama,confrontation,বাসস্ট্যান্ড,সন্ধ্যা,উদ্বেগ,0.59,শীলা | লাবণ্য,বাসস্ট্যান্ড-এ বেকারত্ব নিয়ে শীলা ও লাবণ্য-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_076,সাইবার বুলিং - ছোট নাটক 076,সাইবার বুলিং,social_drama,confrontation,চায়ের দোকান,বিকেল,দুঃখ,0.71,আফসানা | মৌ,চায়ের দোকান-এ সাইবার বুলিং নিয়ে আফসানা ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_077,ভুয়া খবর - ছোট নাটক 077,ভুয়া খবর,family_drama,revelation,শ্রেণিকক্ষ,বিকেল,রাগ,0.57,সামি | নাবিল,শ্রেণিকক্ষ-এ ভুয়া খবর নিয়ে সামি ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_078,পরীক্ষার চাপ - ছোট নাটক 078,পরীক্ষার চাপ,student_life,reconciliation,বাসস্ট্যান্ড,বিকেল,আশা,0.76,মৌ | রাফি,বাসস্ট্যান্ড-এ পরীক্ষার চাপ নিয়ে মৌ ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_079,মোবাইল আসক্তি - ছোট নাটক 079,মোবাইল আসক্তি,awareness,reconciliation,গ্রামের উঠান,সকাল,দ্বিধা,0.61,নাঈম | লাবণ্য,গ্রামের উঠান-এ মোবাইল আসক্তি নিয়ে নাঈম ও লাবণ্য-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_080,বন্ধুত্বের পরীক্ষা - ছোট নাটক 080,বন্ধুত্বের পরীক্ষা,emotional_drama,decision,চায়ের দোকান,বিকেল,রাগ,0.86,তিথি | রাহাত,চায়ের দোকান-এ বন্ধুত্বের পরীক্ষা নিয়ে তিথি ও রাহাত-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_081,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 081,পারিবারিক ভুল বোঝাবুঝি,social_drama,reconciliation,শ্রেণিকক্ষ,রাত,আশা,0.79,রাফি | সুমাইয়া,শ্রেণিকক্ষ-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে রাফি ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_082,অনলাইন প্রতারণা - ছোট নাটক 082,অনলাইন প্রতারণা,family_drama,confrontation,চায়ের দোকান,সকাল,রাগ,0.77,রাফি | লাবণ্য,চায়ের দোকান-এ অনলাইন প্রতারণা নিয়ে রাফি ও লাবণ্য-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
